song_title,artist,youtube_url,start_time,amp_model,gain,volume,treble,middle,bass,stomp_fx,mod_fx,delay_fx,reverb_fx,aug_type,augmented_audio_path,spectral_centroid,spectral_rolloff,spectral_flatness,mfccs,active_rms,crest_factor,rms_frames,stomp_score,mod_score,reverb_score,delay_score,delay_time_ms
Samba Pa Ti,Santana,https://www.youtube.com/watch?v=timZoOs9ozo,0,Champ,7.5,3.5,7.0,1.0,5.0,"{""type"": ""Overdrive"", ""settings"": {""level"": 3.0, ""gain"": 7.5, ""low"": 3.0, ""mid"": 5.0, ""high"": 5.0}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 5.0, ""thresh"": 5.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 5.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 5.9, ""tone"": 5.5}}",none,data/audio_stems_augmented\012_santana_samba_pa_ti_orig.wav,1062.1335100958806,1947.2316003970163,0.00046196894,"[-313.0169677734375, 139.49644470214844, 5.184605598449707, 22.99127960205078]",0.07048894464969635,7.161614040874759,[0.00014857 0.000181   0.00020838 ... 0.0436018  0.03835283 0.03191018],6.45062536932528e-05,0.22855590283870697,1.0,0.925452470779419,92.87981859410431
Samba Pa Ti,Santana,https://www.youtube.com/watch?v=timZoOs9ozo,0,Champ,7.5,3.5,7.0,1.0,5.0,"{""type"": ""Overdrive"", ""settings"": {""level"": 3.0, ""gain"": 7.5, ""low"": 3.0, ""mid"": 5.0, ""high"": 5.0}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 5.0, ""thresh"": 5.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 5.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 5.9, ""tone"": 5.5}}",gain_neg,data/audio_stems_augmented\012_santana_samba_pa_ti_aug_gain_neg.wav,1062.352489113909,1947.3973998435997,0.00046527278,"[-329.9852600097656, 139.4939422607422, 5.181772708892822, 22.993410110473633]",0.059309039264917374,7.16141242878912,[0.00012447 0.0001513  0.00017415 ... 0.03668624 0.03226986 0.02684913],6.496941205114126e-05,0.19230642914772034,1.0,0.9254521727561951,92.87981859410431
Samba Pa Ti,Santana,https://www.youtube.com/watch?v=timZoOs9ozo,0,Champ,7.5,3.5,7.0,1.0,5.0,"{""type"": ""Overdrive"", ""settings"": {""level"": 3.0, ""gain"": 7.5, ""low"": 3.0, ""mid"": 5.0, ""high"": 5.0}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 5.0, ""thresh"": 5.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 5.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 5.9, ""tone"": 5.5}}",gain_pos_tilt_hi,data/audio_stems_augmented\012_santana_samba_pa_ti_aug_gain_pos_tilt_hi.wav,1116.6653075409133,2067.737377505746,0.00049852644,"[-291.9087829589844, 136.4709930419922, 0.42748206853866577, 21.460590362548828]",0.08420246094465256,6.835004160193308,[0.00016124 0.00019593 0.00022569 ... 0.05060082 0.04453603 0.03708818],7.293724047485739e-05,0.26878392696380615,1.0,0.9247686862945557,92.87981859410431
Samba Pa Ti,Santana,https://www.youtube.com/watch?v=timZoOs9ozo,0,Champ,7.5,3.5,7.0,1.0,5.0,"{""type"": ""Overdrive"", ""settings"": {""level"": 3.0, ""gain"": 7.5, ""low"": 3.0, ""mid"": 5.0, ""high"": 5.0}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 5.0, ""thresh"": 5.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 5.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 5.9, ""tone"": 5.5}}",pitch_pos,data/audio_stems_augmented\012_santana_samba_pa_ti_aug_pitch_pos.wav,1194.1623315333202,2234.3313857256358,0.0006228307,"[-326.7961730957031, 126.75028991699219, 3.886005163192749, 18.16608428955078]",0.056593433022499084,8.015696502300486,[0.00015515 0.0001949  0.00021707 ... 0.02988969 0.02611808 0.02191328],7.770137017359957e-05,0.20353028178215027,1.0,0.9221036434173584,92.87981859410431
Samba Pa Ti,Santana,https://www.youtube.com/watch?v=timZoOs9ozo,0,Champ,7.5,3.5,7.0,1.0,5.0,"{""type"": ""Overdrive"", ""settings"": {""level"": 3.0, ""gain"": 7.5, ""low"": 3.0, ""mid"": 5.0, ""high"": 5.0}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 5.0, ""thresh"": 5.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 5.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 5.9, ""tone"": 5.5}}",pitch_neg_tilt_lo,data/audio_stems_augmented\012_santana_samba_pa_ti_aug_pitch_neg_tilt_lo.wav,1047.6918275176893,1946.3751680107528,0.00022229586,"[-332.42584228515625, 135.7262420654297, 2.8189194202423096, 25.972530364990234]",0.05473366007208824,8.499366951850904,[0.00014747 0.0001797  0.00020786 ... 0.02414284 0.02084877 0.0159739 ],2.6154399165534414e-05,0.1801632195711136,1.0,0.9161078333854675,92.87981859410431
Oh!,Sleater-Kinney,https://www.youtube.com/watch?v=oS4KYnLKRRY,25,Super Clean,6.0,9.5,8.5,7.5,4.5,"{""type"": ""Blues Drive"", ""settings"": {""level"": 9.0, ""gain"": 5.5, ""tone"": 5.0, ""blend"": 5.0}}",,"{""type"": ""Delay"", ""settings"": {""level"": 2.0, ""time"": 400, ""feedback"": 2.0, ""tone"": 5.5}}",,none,data/audio_stems_augmented\013_sleater_kinney_oh_orig.wav,1152.9350438554613,2200.983133338167,0.00029094168,"[-180.8514862060547, 197.40382385253906, -67.50245666503906, 47.78312683105469]",0.1253846138715744,5.442925855181329,[0.06993615 0.08907849 0.10605023 ... 0.11809182 0.10459568 0.08507737],5.345316822058521e-05,0.16422779858112335,0.0,0.9823502898216248,92.87981859410431
Oh!,Sleater-Kinney,https://www.youtube.com/watch?v=oS4KYnLKRRY,25,Super Clean,6.0,9.5,8.5,7.5,4.5,"{""type"": ""Blues Drive"", ""settings"": {""level"": 9.0, ""gain"": 5.5, ""tone"": 5.0, ""blend"": 5.0}}",,"{""type"": ""Delay"", ""settings"": {""level"": 2.0, ""time"": 400, ""feedback"": 2.0, ""tone"": 5.5}}",,gain_neg,data/audio_stems_augmented\013_sleater_kinney_oh_aug_gain_neg.wav,1152.9634797450458,2200.9414991480567,0.0002938999,"[-197.82008361816406, 197.40139770507812, -67.50102996826172, 47.7829704284668]",0.10549801588058472,5.442882525557995,[0.05884399 0.07495008 0.08923003 ... 0.09936261 0.08800699 0.07158412],5.399709698394872e-05,0.13818061351776123,0.0,0.9823501706123352,92.87981859410431
Oh!,Sleater-Kinney,https://www.youtube.com/watch?v=oS4KYnLKRRY,25,Super Clean,6.0,9.5,8.5,7.5,4.5,"{""type"": ""Blues Drive"", ""settings"": {""level"": 9.0, ""gain"": 5.5, ""tone"": 5.0, ""blend"": 5.0}}",,"{""type"": ""Delay"", ""settings"": {""level"": 2.0, ""time"": 400, ""feedback"": 2.0, ""tone"": 5.5}}",,gain_pos_tilt_hi,data/audio_stems_augmented\013_sleater_kinney_oh_aug_gain_pos_tilt_hi.wav,1182.348552707403,2231.9672976181846,0.00031305515,"[-166.08197021484375, 195.4739990234375, -70.08716583251953, 46.33782958984375]",0.14110834896564484,5.777626398147909,[0.07943809 0.10133915 0.12086257 ... 0.12825838 0.11320046 0.09095307],5.418403088697232e-05,0.1830238550901413,0.0,0.9825504422187805,92.87981859410431
Oh!,Sleater-Kinney,https://www.youtube.com/watch?v=oS4KYnLKRRY,25,Super Clean,6.0,9.5,8.5,7.5,4.5,"{""type"": ""Blues Drive"", ""settings"": {""level"": 9.0, ""gain"": 5.5, ""tone"": 5.0, ""blend"": 5.0}}",,"{""type"": ""Delay"", ""settings"": {""level"": 2.0, ""time"": 400, ""feedback"": 2.0, ""tone"": 5.5}}",,pitch_pos,data/audio_stems_augmented\013_sleater_kinney_oh_aug_pitch_pos.wav,1235.9846772063468,2377.8951339544665,0.00034317042,"[-211.73622131347656, 184.87364196777344, -68.23989868164062, 49.07160186767578]",0.08614779263734818,5.946317420404171,[0.0650276  0.07934909 0.09551068 ... 0.0851719  0.07415464 0.05270496],5.7711407862370834e-05,0.1339167356491089,0.0,0.9778966903686523,92.87981859410431
Oh!,Sleater-Kinney,https://www.youtube.com/watch?v=oS4KYnLKRRY,25,Super Clean,6.0,9.5,8.5,7.5,4.5,"{""type"": ""Blues Drive"", ""settings"": {""level"": 9.0, ""gain"": 5.5, ""tone"": 5.0, ""blend"": 5.0}}",,"{""type"": ""Delay"", ""settings"": {""level"": 2.0, ""time"": 400, ""feedback"": 2.0, ""tone"": 5.5}}",,pitch_neg_tilt_lo,data/audio_stems_augmented\013_sleater_kinney_oh_aug_pitch_neg_tilt_lo.wav,1081.8996018420053,2085.0319138812356,0.00012886741,"[-228.02838134765625, 203.74925231933594, -67.1932144165039, 41.12139892578125]",0.08516495674848557,5.569175963342702,[0.0671078  0.08754253 0.10551234 ... 0.08643772 0.07332586 0.05713892],2.3139398763305508e-05,0.1218220591545105,0.0,0.9799192547798157,92.87981859410431
Freddie's Dead,Curtis Mayfield,https://youtu.be/esIQyaGEUFU?si=8Sp0I-XE-IbhqIeV,30,50s Twin,9.5,7.0,5.0,9.5,5.0,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 10.0, ""thresh"": 5.5, ""mode"": ""HI-UP"", ""filter"": ""BPF"", ""peak"": 5.5}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 4.5, ""tone"": 10.0}}",none,data/audio_stems_augmented\014_curtis_mayfield_freddies_dead_orig.wav,1225.6966494563285,2233.131789833691,0.00024481563,"[-266.3511047363281, 174.29925537109375, -65.64982604980469, 39.10700988769531]",0.062288012355566025,8.140272920888046,[0.00197672 0.00242997 0.00281213 ... 0.05794771 0.05138325 0.04458992],3.0074617825448513e-05,0.19535128772258759,1.0,0.9192506670951843,92.87981859410431
Freddie's Dead,Curtis Mayfield,https://youtu.be/esIQyaGEUFU?si=8Sp0I-XE-IbhqIeV,30,50s Twin,9.5,7.0,5.0,9.5,5.0,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 10.0, ""thresh"": 5.5, ""mode"": ""HI-UP"", ""filter"": ""BPF"", ""peak"": 5.5}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 4.5, ""tone"": 10.0}}",gain_neg,data/audio_stems_augmented\014_curtis_mayfield_freddies_dead_aug_gain_neg.wav,1225.7944865325778,2233.196481860247,0.00024798425,"[-283.31903076171875, 174.29806518554688, -65.64785766601562, 39.10731506347656]",0.05240897461771965,8.140353917348698,[0.0016652  0.00204694 0.00236882 ... 0.04875722 0.04323396 0.0375182 ],3.0463566872640513e-05,0.16436630487442017,1.0,0.9192510843276978,92.87981859410431
Freddie's Dead,Curtis Mayfield,https://youtu.be/esIQyaGEUFU?si=8Sp0I-XE-IbhqIeV,30,50s Twin,9.5,7.0,5.0,9.5,5.0,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 10.0, ""thresh"": 5.5, ""mode"": ""HI-UP"", ""filter"": ""BPF"", ""peak"": 5.5}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 4.5, ""tone"": 10.0}}",gain_pos_tilt_hi,data/audio_stems_augmented\014_curtis_mayfield_freddies_dead_aug_gain_pos_tilt_hi.wav,1259.0507373889845,2271.585283642409,0.00026050548,"[-250.5115203857422, 172.10072326660156, -68.19329833984375, 37.32731246948242]",0.07128333300352097,8.41108883479712,[0.00166489 0.00203892 0.00235505 ... 0.06070096 0.05386259 0.046665  ],3.097166700172238e-05,0.2341921180486679,1.0,0.9123020172119141,92.87981859410431
Freddie's Dead,Curtis Mayfield,https://youtu.be/esIQyaGEUFU?si=8Sp0I-XE-IbhqIeV,30,50s Twin,9.5,7.0,5.0,9.5,5.0,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 10.0, ""thresh"": 5.5, ""mode"": ""HI-UP"", ""filter"": ""BPF"", ""peak"": 5.5}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 4.5, ""tone"": 10.0}}",pitch_pos,data/audio_stems_augmented\014_curtis_mayfield_freddies_dead_aug_pitch_pos.wav,1313.5765344532158,2374.8655889650904,0.00030618877,"[-301.87896728515625, 164.8243408203125, -67.83174896240234, 44.99349594116211]",0.041792452335357666,9.196868767866663,[0.00209132 0.00249239 0.00280777 ... 0.0285981  0.02508014 0.020759  ],3.329271567054093e-05,0.13867799937725067,1.0,0.9220192432403564,92.87981859410431
Freddie's Dead,Curtis Mayfield,https://youtu.be/esIQyaGEUFU?si=8Sp0I-XE-IbhqIeV,30,50s Twin,9.5,7.0,5.0,9.5,5.0,"{""type"": ""Compressor"", ""settings"": {""type"": ""mid""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 10.0, ""thresh"": 5.5, ""mode"": ""HI-UP"", ""filter"": ""BPF"", ""peak"": 5.5}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 4.5, ""tone"": 10.0}}",pitch_neg_tilt_lo,data/audio_stems_augmented\014_curtis_mayfield_freddies_dead_aug_pitch_neg_tilt_lo.wav,1177.9594500008038,2134.1634390916806,0.00013724477,"[-312.8609313964844, 178.45579528808594, -64.81613159179688, 30.437625885009766]",0.03989819809794426,8.942059561787472,[0.00197457 0.00242978 0.00281227 ... 0.02082053 0.01779245 0.01367973],1.5348226952482946e-05,0.13302399218082428,1.0,0.9173763394355774,92.87981859410431
Seventh Wave,Devin Townsend,https://www.youtube.com/watch?v=b3-NQvRmo3I,20,90s Rock,3.5,7.0,6.0,3.5,6.5,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""tight""}}","{""type"": ""Flanger"", ""settings"": {""level"": 7.5, ""speed"": 4.5, ""depth"": 6.0, ""feedback"": 8.0}}","{""type"": ""Delay"", ""settings"": {""level"": 7.0, ""time"": 400, ""feedback"": 8.5, ""tone"": 1.0}}","{""type"": ""Large Hall"", ""settings"": {""level"": 9.5, ""decay"": 6.0, ""tone"": 2.0}}",none,data/audio_stems_augmented\015_devin_townsend_seventh_wave_orig.wav,2089.9638284380567,3773.7562989414155,0.006686841,"[-139.37203979492188, 124.86476135253906, -78.0316390991211, 61.29814910888672]",0.06202298775315285,4.930126937814572,[0.03702094 0.04662397 0.05602636 ... 0.07268887 0.06514604 0.05221787],0.0013563219690695405,0.0449024923145771,0.0,0.9926326870918274,92.87981859410431
Seventh Wave,Devin Townsend,https://www.youtube.com/watch?v=b3-NQvRmo3I,20,90s Rock,3.5,7.0,6.0,3.5,6.5,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""tight""}}","{""type"": ""Flanger"", ""settings"": {""level"": 7.5, ""speed"": 4.5, ""depth"": 6.0, ""feedback"": 8.0}}","{""type"": ""Delay"", ""settings"": {""level"": 7.0, ""time"": 400, ""feedback"": 8.5, ""tone"": 1.0}}","{""type"": ""Large Hall"", ""settings"": {""level"": 9.5, ""decay"": 6.0, ""tone"": 2.0}}",gain_neg,data/audio_stems_augmented\015_devin_townsend_seventh_wave_aug_gain_neg.wav,2089.980542267499,3773.7729526174594,0.006746401,"[-156.34255981445312, 124.86476135253906, -78.03170013427734, 61.297794342041016]",0.052185848355293274,4.929655491787443,[0.03114936 0.03922915 0.04714039 ... 0.06116026 0.05481386 0.04393601],0.0013685337034985423,0.03778037428855896,0.0,0.9926326870918274,92.87981859410431
Seventh Wave,Devin Townsend,https://www.youtube.com/watch?v=b3-NQvRmo3I,20,90s Rock,3.5,7.0,6.0,3.5,6.5,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""tight""}}","{""type"": ""Flanger"", ""settings"": {""level"": 7.5, ""speed"": 4.5, ""depth"": 6.0, ""feedback"": 8.0}}","{""type"": ""Delay"", ""settings"": {""level"": 7.0, ""time"": 400, ""feedback"": 8.5, ""tone"": 1.0}}","{""type"": ""Large Hall"", ""settings"": {""level"": 9.5, ""decay"": 6.0, ""tone"": 2.0}}",gain_pos_tilt_hi,data/audio_stems_augmented\015_devin_townsend_seventh_wave_aug_gain_pos_tilt_hi.wav,2128.149425554739,3811.8932170823664,0.0070933057,"[-124.43225860595703, 122.71187591552734, -80.421630859375, 59.71483612060547]",0.07055661827325821,5.069133913219938,[0.04248131 0.05383109 0.06417795 ... 0.08190334 0.07291512 0.05869336],0.0013993128668516874,0.04327813535928726,0.0,0.9935747385025024,92.87981859410431
Seventh Wave,Devin Townsend,https://www.youtube.com/watch?v=b3-NQvRmo3I,20,90s Rock,3.5,7.0,6.0,3.5,6.5,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""tight""}}","{""type"": ""Flanger"", ""settings"": {""level"": 7.5, ""speed"": 4.5, ""depth"": 6.0, ""feedback"": 8.0}}","{""type"": ""Delay"", ""settings"": {""level"": 7.0, ""time"": 400, ""feedback"": 8.5, ""tone"": 1.0}}","{""type"": ""Large Hall"", ""settings"": {""level"": 9.5, ""decay"": 6.0, ""tone"": 2.0}}",pitch_pos,data/audio_stems_augmented\015_devin_townsend_seventh_wave_aug_pitch_pos.wav,2217.1867039074154,4010.305113471578,0.008326651,"[-173.25901794433594, 113.223876953125, -72.29125213623047, 60.84099578857422]",0.042354874312877655,5.2106851429790595,[0.03847395 0.04448945 0.05088876 ... 0.05409902 0.04790242 0.04076206],0.0015979950549080968,0.0355236791074276,0.0,0.99092698097229,92.87981859410431
Seventh Wave,Devin Townsend,https://www.youtube.com/watch?v=b3-NQvRmo3I,20,90s Rock,3.5,7.0,6.0,3.5,6.5,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""tight""}}","{""type"": ""Flanger"", ""settings"": {""level"": 7.5, ""speed"": 4.5, ""depth"": 6.0, ""feedback"": 8.0}}","{""type"": ""Delay"", ""settings"": {""level"": 7.0, ""time"": 400, ""feedback"": 8.5, ""tone"": 1.0}}","{""type"": ""Large Hall"", ""settings"": {""level"": 9.5, ""decay"": 6.0, ""tone"": 2.0}}",pitch_neg_tilt_lo,data/audio_stems_augmented\015_devin_townsend_seventh_wave_aug_pitch_neg_tilt_lo.wav,1926.6751923023833,3451.4743601363107,0.0025513303,"[-192.1719970703125, 141.3909912109375, -88.0427474975586, 63.572669982910156]",0.041697751730680466,4.615830384504272,[0.03602935 0.04544484 0.05469063 ... 0.04126009 0.0364105  0.02936217],0.0005527347093448043,0.02930002473294735,0.0,0.990413248538971,92.87981859410431
Maggot Brain,Funkadelic,https://www.youtube.com/watch?v=4Inr22ZBmdw,120,50s Twin,3.5,6.0,7.0,4.5,6.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""loose""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 7.5, ""thresh"": 4.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 7.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 6.0, ""tone"": 5.5}}",none,data/audio_stems_augmented\016_funkadelic_maggot_brain_orig.wav,2164.856312783657,3960.2025290929523,0.002379684,"[-341.8191833496094, 87.52240753173828, -80.09071350097656, 49.26112747192383]",0.018705781549215317,4.4585190026513954,[0.01279372 0.01555963 0.01833448 ... 0.01638543 0.01364993 0.01049979],0.0005337385809980333,0.03493182361125946,0.0,0.9868532419204712,92.87981859410431
Maggot Brain,Funkadelic,https://www.youtube.com/watch?v=4Inr22ZBmdw,120,50s Twin,3.5,6.0,7.0,4.5,6.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""loose""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 7.5, ""thresh"": 4.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 7.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 6.0, ""tone"": 5.5}}",gain_neg,data/audio_stems_augmented\016_funkadelic_maggot_brain_aug_gain_neg.wav,2164.989696372422,3960.47731474768,0.0024084428,"[-358.75067138671875, 87.52709197998047, -80.03868865966797, 49.270042419433594]",0.015738988295197487,4.459369878242932,[0.01076477 0.01309182 0.01542645 ... 0.0137866  0.01148494 0.00883458],0.0005400857771746814,0.029391268268227577,0.0,0.9868525266647339,92.87981859410431
Maggot Brain,Funkadelic,https://www.youtube.com/watch?v=4Inr22ZBmdw,120,50s Twin,3.5,6.0,7.0,4.5,6.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""loose""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 7.5, ""thresh"": 4.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 7.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 6.0, ""tone"": 5.5}}",gain_pos_tilt_hi,data/audio_stems_augmented\016_funkadelic_maggot_brain_aug_gain_pos_tilt_hi.wav,2190.565212347021,3983.226236223898,0.0024219432,"[-326.6568908691406, 85.15988159179688, -82.17007446289062, 47.47504425048828]",0.021761929616332054,4.438195429954437,[0.01487721 0.01807353 0.0212643  ... 0.01920822 0.01598847 0.01230807],0.0005457043298520148,0.0432714968919754,0.0,0.9865029454231262,92.87981859410431
Maggot Brain,Funkadelic,https://www.youtube.com/watch?v=4Inr22ZBmdw,120,50s Twin,3.5,6.0,7.0,4.5,6.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""loose""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 7.5, ""thresh"": 4.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 7.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 6.0, ""tone"": 5.5}}",pitch_pos,data/audio_stems_augmented\016_funkadelic_maggot_brain_aug_pitch_pos.wav,2310.8626948097804,4214.5624501522625,0.0031728472,"[-374.69403076171875, 75.9127426147461, -76.28925323486328, 48.34283447265625]",0.012760535813868046,6.416050803258093,[0.01276668 0.01467998 0.01719994 ... 0.00821209 0.00672629 0.00522891],0.0004945170949213207,0.02152983285486698,0.0,0.980414092540741,92.87981859410431
Maggot Brain,Funkadelic,https://www.youtube.com/watch?v=4Inr22ZBmdw,120,50s Twin,3.5,6.0,7.0,4.5,6.0,"{""type"": ""Fuzz"", ""settings"": {""level"": 5.0, ""gain"": 5.0, ""vari"": ""loose""}}","{""type"": ""Touch Wah"", ""settings"": {""level"": 7.5, ""thresh"": 4.0, ""mode"": ""LO-DOWN"", ""filter"": ""LPF"", ""peak"": 7.0}}",,"{""type"": ""Spring 65"", ""settings"": {""level"": 5.5, ""decay"": 6.0, ""tone"": 5.5}}",pitch_neg_tilt_lo,data/audio_stems_augmented\016_funkadelic_maggot_brain_aug_pitch_neg_tilt_lo.wav,1956.1328570168125,3611.7160310324825,0.0011684541,"[-386.5731201171875, 106.46388244628906, -88.21086120605469, 50.483436584472656]",0.013130958192050457,5.693596134924606,[0.01256829 0.01522294 0.01786849 ... 0.01113321 0.00921719 0.00695657],0.00020522245904430747,0.02632843144237995,0.0,0.9807582497596741,92.87981859410431
Panama,Van Halen,https://www.youtube.com/watch?v=YRFKU6QvBJY,0,80s Rock,10.0,5.0,10.0,1.0,6.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 7.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 6.6, ""speed"": 3.1, ""depth"": 2.7}}","{""type"": ""Echo"", ""settings"": {""level"": 2.9, ""time"": 200, ""feedback"": 3.0, ""wow"": 3.0}}","{""type"": ""Small Room"", ""settings"": {""level"": 5.5, ""decay"": 5.5, ""tone"": 5.5}}",none,data/audio_stems_augmented\017_van_halen_panama_orig.wav,2139.831758968626,3884.2476494367734,0.01214546,"[-108.5602798461914, 116.78677368164062, -77.52813720703125, 35.294918060302734]",0.10516863316297531,4.393826944824127,[0.00041848 0.00152884 0.01641121 ... 0.08483939 0.07612798 0.06558869],0.002764209173619747,0.12364418804645538,0.0,0.9858704209327698,92.87981859410431
Panama,Van Halen,https://www.youtube.com/watch?v=YRFKU6QvBJY,0,80s Rock,10.0,5.0,10.0,1.0,6.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 7.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 6.6, ""speed"": 3.1, ""depth"": 2.7}}","{""type"": ""Echo"", ""settings"": {""level"": 2.9, ""time"": 200, ""feedback"": 3.0, ""wow"": 3.0}}","{""type"": ""Small Room"", ""settings"": {""level"": 5.5, ""decay"": 5.5, ""tone"": 5.5}}",gain_neg,data/audio_stems_augmented\017_van_halen_panama_aug_gain_neg.wav,2139.8394551194247,3884.2476494367734,0.0121977655,"[-125.5297622680664, 116.78714752197266, -77.52694702148438, 35.29530334472656]",0.0884883925318718,4.393678543701897,[0.00035193 0.00128648 0.01380848 ... 0.07138321 0.06405357 0.05518599],0.0027762074023485184,0.10403436422348022,0.0,0.9858701825141907,92.87981859410431
Panama,Van Halen,https://www.youtube.com/watch?v=YRFKU6QvBJY,0,80s Rock,10.0,5.0,10.0,1.0,6.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 7.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 6.6, ""speed"": 3.1, ""depth"": 2.7}}","{""type"": ""Echo"", ""settings"": {""level"": 2.9, ""time"": 200, ""feedback"": 3.0, ""wow"": 3.0}}","{""type"": ""Small Room"", ""settings"": {""level"": 5.5, ""decay"": 5.5, ""tone"": 5.5}}",gain_pos_tilt_hi,data/audio_stems_augmented\017_van_halen_panama_aug_gain_pos_tilt_hi.wav,2168.0250138860056,3914.347696341257,0.012417686,"[-94.09414672851562, 114.95390319824219, -80.19646453857422, 33.97595977783203]",0.12046314030885696,4.374559414207305,[0.00049332 0.00165019 0.01932424 ... 0.09786814 0.08768822 0.07540607],0.0028386134654283524,0.14093025028705597,0.0,0.9863673448562622,92.87981859410431
Panama,Van Halen,https://www.youtube.com/watch?v=YRFKU6QvBJY,0,80s Rock,10.0,5.0,10.0,1.0,6.0,"{""type"": ""Myth Drive"", ""settings"": {""level"": 7.0, ""gain"": 5.0, ""treble"": 5.0}}","{""type"": ""Chorus"", ""settings"": {""level"": 6.6, ""speed"": 3.1, ""depth"": 2.7}}","{""type"": ""Echo"", ""settings"": {""level"": 2.9, ""time"": 200, ""feedback"": 3.0, ""wow"": 3.0}}","{""type"": ""Small Room"", ""settings"": {""level"": 5.5, ""decay"": 5.5, ""tone"": 5.5}}",pitch_pos,data/audio_stems_augmented\017_van_halen_panama_aug_pitch_pos.wav,2250.072689232055,4107.504364651917,0.012470767,"[-142.1995849609375, 106.06792449951172, -75.66789245605469, 35.97459030151367]",0.07336488366127014,5.386319899929678,[0.00099964 0.00327595 0.0157883  ... 0.05687374 0.05088657 0.04101759],0.0023152660578489304,0.1312805563211441,0.0,0.9779190421104431,92.87981859410431
